ID,year,school,score,fsm,vr1percent,gender,vrband,ethnicity,schoolgender,schooldenom
632,1,5,36,31,24,1,2,11,1,1
633,1,5,1,31,24,0,1,5,1,1
634,1,5,40,31,24,0,2,1,1,1
635,1,5,22,31,24,1,3,5,1,1
636,1,5,28,31,24,1,2,1,1,1
637,1,5,9,31,24,0,2,1,1,1
638,1,6,2,37,14,1,1,5,1,1
639,1,6,13,37,14,0,3,1,1,1
640,1,6,5,37,14,1,1,5,1,1
641,1,6,11,37,14,0,3,2,1,1
642,1,6,19,37,14,0,2,1,1,1
643,1,6,17,37,14,0,2,1,1,1
644,1,6,11,37,14,0,3,1,1,1
645,1,6,16,37,14,0,3,5,1,1
646,1,6,16,37,14,1,1,1,1,1
647,1,6,10,37,14,0,3,1,1,1
648,1,6,9,37,14,1,2,1,1,1
649,1,6,24,37,14,1,3,1,1,1
650,1,6,24,37,14,0,2,5,1,1
651,1,6,1,37,14,1,3,1,1,1
652,1,6,8,37,14,1,3,5,1,1
653,1,6,19,37,14,1,3,1,1,1
654,1,6,32,37,14,1,2,1,1,1
655,1,6,11,37,14,1,1,1,1,1
656,1,6,9,37,14,1,3,1,1,1
657,1,6,22,37,14,0,3,1,1,1
658,1,6,16,37,14,1,3,5,1,1
659,1,6,4,37,14,0,1,5,1,1
660,1,6,40,37,14,0,3,9,1,1
661,1,6,16,37,14,1,3,1,1,1
662,1,6,9,37,14,1,1,1,1,1
663,1,6,12,37,14,1,3,1,1,1
664,1,6,4,37,14,1,1,5,1,1
665,1,6,10,37,14,0,3,1,1,1
666,1,6,10,37,14,1,3,5,1,1
667,1,6,24,37,14,0,3,11,1,1
668,1,6,9,37,14,0,1,5,1,1
669,1,6,15,37,14,0,3,5,1,1
670,1,6,16,37,14,1,3,1,1,1
671,1,6,21,37,14,1,3,1,1,1
672,1,6,17,37,14,0,3,5,1,1
673,1,6,24,37,14,1,2,1,1,1
674,1,6,17,37,14,1,3,5,1,1
675,1,6,29,37,14,0,2,1,1,1
676,1,6,8,37,14,0,3,1,1,1
677,1,6,31,37,14,0,2,5,1,1
678,1,6,39,37,14,1,3,1,1,1
679,1,6,5,37,14,0,2,1,1,1
680,1,6,16,37,14,1,2,11,1,1
681,1,6,23,37,14,0,2,1,1,1
682,1,6,15,37,14,1,3,11,1,1
683,1,6,18,37,14,0,2,5,1,1
684,1,6,24,37,14,0,3,7,1,1
685,1,6,20,37,14,1,1,5,1,1
686,1,6,15,37,14,1,3,1,1,1
687,1,6,12,37,14,0,3,1,1,1
688,1,6,4,37,14,0,1,5,1,1
689,1,6,29,37,14,0,3,1,1,1
690,1,6,21,37,14,1,3,11,1,1
691,1,6,21,37,14,1,3,1,1,1
692,1,6,4,37,14,0,3,1,1,1
693,1,6,6,37,14,0,1,5,1,1
694,1,6,4,37,14,1,3,1,1,1
695,2,7,11,55,12,0,1,1,1,1
696,2,7,1,55,12,0,3,1,1,1
697,2,7,10,55,12,1,1,1,1,1
698,2,7,12,55,12,0,1,1,1,1
699,2,7,18,55,12,1,1,1,1,1
700,2,7,9,55,12,0,3,1,1,1
701,2,7,19,55,12,1,1,1,1,1
702,2,7,19,55,12,0,1,1,1,1
703,2,7,13,55,12,1,1,1,1,1
704,2,7,14,55,12,0,3,1,1,1
705,2,7,16,55,12,0,3,1,1,1
706,2,7,9,55,12,0,3,1,1,1
707,2,7,7,55,12,1,1,1,1,1
708,2,7,4,55,12,1,3,1,1,1
709,2,7,24,55,12,0,3,1,1,1
710,2,7,17,55,12,0,3,1,1,1
711,2,7,20,55,12,0,3,1,1,1
712,2,7,17,55,12,0,3,1,1,1
713,2,7,19,55,12,1,1,1,1,1
714,2,7,1,55,12,1,1,1,1,1
715,2,7,18,55,12,1,3,1,1,1
716,2,7,32,55,12,1,2,1,1,1
717,2,7,25,55,12,1,2,1,1,1
718,2,7,17,55,12,0,3,1,1,1
719,2,7,28,55,12,1,3,1,1,1
720,3,7,25,55,5,1,3,1,1,1
721,3,7,14,55,5,1,3,1,1,1
722,3,7,6,55,5,1,3,1,1,1
723,3,7,16,55,5,1,3,1,1,1
724,3,7,20,55,5,0,3,1,1,1
725,3,7,4,55,5,1,1,1,1,1
726,3,7,33,55,5,0,2,11,1,1
727,3,7,15,55,5,0,3,1,1,1
728,3,7,12,55,5,1,3,1,1,1
729,3,7,11,55,5,1,1,9,1,1
730,3,7,3,55,5,1,1,1,1,1
731,3,7,20,55,5,0,1,1,1,1
732,3,7,29,55,5,1,3,1,1,1
733,3,7,8,55,5,1,3,1,1,1
734,3,7,24,55,5,1,2,1,1,1
735,3,7,31,55,5,1,1,9,1,1
736,3,7,24,55,5,0,2,1,1,1
737,3,7,37,55,5,1,2,1,1,1
738,3,7,31,55,5,1,3,1,1,1
739,3,7,17,55,5,1,1,1,1,1
740,3,7,7,55,5,0,1,1,1,1
741,3,7,32,55,5,1,3,1,1,1
742,2,8,13,63,15,1,3,1,3,1
743,2,8,11,63,15,1,3,5,3,1
744,2,8,17,63,15,1,1,11,3,1
745,2,8,23,63,15,1,2,11,3,1
746,2,8,17,63,15,1,1,11,3,1
747,2,8,18,63,15,1,1,7,3,1
748,2,8,21,63,15,1,1,1,3,1
749,2,8,12,63,15,1,3,1,3,1
750,2,8,20,63,15,1,3,5,3,1
751,2,8,22,63,15,1,3,1,3,1
752,2,8,29,63,15,1,3,1,3,1
753,2,8,19,63,15,1,3,1,3,1
754,2,8,10,63,15,1,1,4,3,1
755,2,8,14,63,15,1,3,1,3,1
756,2,8,28,63,15,1,3,1,3,1
757,2,8,34,63,15,1,2,1,3,1
758,2,8,13,63,15,1,3,5,3,1
759,2,8,8,63,15,1,3,1,3,1
760,2,8,30,63,15,1,3,1,3,1
761,2,8,32,63,15,1,3,4,3,1
762,2,8,22,63,15,1,3,1,3,1
763,2,8,26,63,15,1,3,1,3,1
764,2,8,9,63,15,1,3,5,3,1
765,2,8,29,63,15,1,3,1,3,1
766,2,8,38,63,15,1,3,1,3,1
767,2,8,25,63,15,1,3,1,3,1
768,2,8,21,63,15,1,1,10,3,1
769,2,8,19,63,15,1,3,2,3,1
770,2,8,25,63,15,1,3,1,3,1
771,2,8,28,63,15,1,3,1,3,1
772,2,8,31,63,15,1,2,1,3,1
773,2,8,16,63,15,1,1,11,3,1
774,2,8,38,63,15,1,2,1,3,1
775,2,8,17,63,15,1,3,10,3,1
776,2,8,25,63,15,1,2,5,3,1
777,2,8,33,63,15,1,3,5,3,1
778,2,8,5,63,15,1,3,1,3,1
779,2,8,23,63,15,1,3,8,3,1
780,2,8,22,63,15,1,2,9,3,1
781,2,8,14,63,15,1,3,1,3,1
782,2,8,19,63,15,1,2,1,3,1
783,2,8,7,63,15,1,3,1,3,1
784,2,8,26,63,15,1,3,1,3,1
785,2,8,6,63,15,1,1,4,3,1
786,2,8,15,63,15,1,3,1,3,1
787,2,8,19,63,15,1,3,1,3,1
788,2,8,31,63,15,1,3,1,3,1
789,2,8,3,63,15,1,1,1,3,1
790,2,8,12,63,15,1,2,11,3,1
791,2,8,46,63,15,1,3,1,3,1
792,2,8,46,63,15,1,2,1,3,1
793,2,8,12,63,15,1,3,1,3,1
794,2,8,3,63,15,1,3,1,3,1
795,2,8,24,63,15,1,3,1,3,1
796,3,8,13,63,16,1,3,1,3,1
797,3,8,16,63,16,1,3,4,3,1
798,3,8,19,63,16,1,3,1,3,1
799,3,8,19,63,16,1,3,1,3,1
800,3,8,26,63,16,1,3,1,3,1
801,3,8,29,63,16,1,3,1,3,1
802,3,8,9,63,16,1,1,1,3,1
803,3,8,20,63,16,1,3,1,3,1
804,3,8,32,63,16,1,3,4,3,1
805,3,8,28,63,16,1,3,5,3,1
806,3,8,33,63,16,1,3,5,3,1
807,3,8,16,63,16,1,3,1,3,1
808,3,8,25,63,16,1,3,1,3,1
809,3,8,2,63,16,1,1,4,3,1
810,3,8,6,63,16,1,1,4,3,1
811,3,8,17,63,16,1,3,1,3,1
812,3,8,34,63,16,1,3,5,3,1
813,3,8,11,63,16,1,1,1,3,1
814,3,8,7,63,16,1,1,4,3,1
815,3,8,13,63,16,1,1,5,3,1
816,3,8,17,63,16,1,3,1,3,1
817,3,8,38,63,16,1,2,1,3,1
818,3,8,30,63,16,1,2,1,3,1
819,3,8,27,63,16,1,3,1,3,1
820,3,8,8,63,16,1,1,6,3,1
821,3,8,12,63,16,1,1,1,3,1
822,3,8,35,63,16,1,2,1,3,1
823,3,8,17,63,16,1,3,5,3,1
824,3,8,1,63,16,1,3,1,3,1
825,3,8,4,63,16,1,1,4,3,1
826,3,8,16,63,16,1,1,11,3,1
827,3,8,31,63,16,1,2,1,3,1
828,3,8,9,63,16,1,3,1,3,1
829,3,8,22,63,16,1,3,10,3,1
830,3,8,30,63,16,1,1,5,3,1
831,3,8,21,63,16,1,3,1,3,1
832,3,8,32,63,16,1,2,1,3,1
833,3,8,20,63,16,1,1,4,3,1
834,3,8,39,63,16,1,2,1,3,1
835,3,8,32,63,16,1,3,1,3,1
836,3,8,20,63,16,1,3,1,3,1
837,3,8,12,63,16,1,2,1,3,1
838,3,8,18,63,16,1,3,1,3,1
839,3,8,12,63,16,1,3,1,3,1
840,3,8,20,63,16,1,3,1,3,1
841,3,8,16,63,16,1,3,1,3,1
842,3,8,33,63,16,1,3,1,3,1
843,3,8,26,63,16,1,3,1,3,1
844,3,8,22,63,16,1,2,2,3,1
845,3,8,15,63,16,1,3,3,3,1
846,3,8,20,63,16,1,3,5,3,1
847,3,8,41,63,16,1,3,4,3,1
848,3,8,32,63,16,1,2,1,3,1
849,3,8,17,63,16,1,3,1,3,1
850,3,8,38,63,16,1,3,9,3,1
851,3,8,32,63,16,1,3,5,3,1
852,3,8,28,63,16,1,3,1,3,1
853,3,8,22,63,16,1,1,1,3,1
854,3,8,10,63,16,1,1,1,3,1
855,1,9,31,41,28,1,3,5,3,3
856,1,9,32,41,28,1,2,1,3,3
857,1,9,17,41,28,1,3,1,3,3
858,1,9,30,41,28,1,3,5,3,3
859,1,9,26,41,28,1,2,1,3,3
860,1,9,27,41,28,1,3,5,3,3
861,1,9,43,41,28,1,2,5,3,3
862,1,9,30,41,28,1,2,5,3,3
863,1,9,12,41,28,1,1,1,3,3
864,1,9,29,41,28,1,3,11,3,3
865,1,9,40,41,28,1,2,1,3,3
866,1,9,47,41,28,1,2,1,3,3
867,1,9,23,41,28,1,3,1,3,3
868,1,9,44,41,28,1,2,1,3,3
869,1,9,33,41,28,1,2,1,3,3
870,1,9,32,41,28,1,3,5,3,3
871,1,9,32,41,28,1,2,1,3,3
872,1,9,30,41,28,1,3,5,3,3
873,1,9,20,41,28,1,2,6,3,3
874,1,9,39,41,28,1,2,1,3,3
875,1,9,22,41,28,1,1,1,3,3
876,1,9,54,41,28,1,2,1,3,3
877,1,9,34,41,28,1,3,5,3,3
878,1,9,18,41,28,1,3,1,3,3
879,1,9,21,41,28,1,2,5,3,3
880,1,9,36,41,28,1,2,1,3,3
881,1,9,42,41,28,1,2,11,3,3
882,1,9,39,41,28,1,2,1,3,3
883,1,9,22,41,28,1,3,1,3,3
884,1,9,35,41,28,1,2,1,3,3
885,1,9,14,41,28,1,2,1,3,3
886,1,9,13,41,28,1,1,5,3,3
887,1,9,28,41,28,1,3,5,3,3
888,1,9,11,41,28,1,1,1,3,3
889,1,9,10,41,28,1,1,1,3,3
890,1,9,18,41,28,1,3,11,3,3
891,1,9,19,41,28,1,3,1,3,3
892,1,9,29,41,28,1,3,5,3,3
893,1,9,21,41,28,1,2,1,3,3
894,1,9,16,41,28,1,1,1,3,3
895,1,9,27,41,28,1,3,1,3,3
896,1,9,20,41,28,1,2,1,3,3
897,1,9,18,41,28,1,1,5,3,3
898,1,9,26,41,28,1,2,1,3,3
899,1,9,27,41,28,1,3,1,3,3
900,1,9,22,41,28,1,3,1,3,3
901,1,9,27,41,28,1,2,11,3,3
902,1,9,32,41,28,1,2,1,3,3
903,1,9,24,41,28,1,3,9,3,3
904,1,9,33,41,28,1,2,11,3,3
905,1,9,35,41,28,1,3,1,3,3
906,1,9,26,41,28,1,1,1,3,3
907,1,9,32,41,28,1,3,1,3,3
908,1,9,16,41,28,1,1,1,3,3
909,1,9,18,41,28,1,3,1,3,3
910,1,9,34,41,28,1,2,1,3,3
911,1,9,36,41,28,1,3,1,3,3
912,1,9,5,41,28,1,3,1,3,3
913,1,9,27,41,28,1,3,1,3,3
914,2,9,37,49,39,1,3,5,3,3
915,2,9,44,49,39,1,2,5,3,3
916,2,9,31,49,39,1,3,5,3,3
917,2,9,31,49,39,1,2,5,3,3
918,2,9,19,49,39,1,3,1,3,3
919,2,9,44,49,39,1,2,1,3,3
920,2,9,21,49,39,1,3,1,3,3
921,2,9,39,49,39,1,2,1,3,3
922,2,9,20,49,39,1,3,5,3,3
923,2,9,28,49,39,1,2,1,3,3
924,2,9,33,49,39,1,3,1,3,3
925,2,9,28,49,39,1,2,1,3,3
926,2,9,36,49,39,1,3,1,3,3
927,2,9,29,49,39,1,1,11,3,3
928,2,9,38,49,39,1,2,5,3,3
929,2,9,48,49,39,1,3,11,3,3
930,2,9,12,49,39,1,1,1,3,3
931,2,9,32,49,39,1,3,1,3,3
932,2,9,30,49,39,1,2,1,3,3
933,2,9,23,49,39,1,3,11,3,3
934,2,9,49,49,39,1,2,1,3,3
935,2,9,28,49,39,1,3,5,3,3
936,2,9,19,49,39,1,3,1,3,3
937,2,9,29,49,39,1,2,1,3,3
938,2,9,32,49,39,1,3,5,3,3
939,2,9,30,49,39,1,2,1,3,3
940,2,9,17,49,39,1,2,1,3,3
941,2,9,30,49,39,1,2,1,3,3
942,2,9,38,49,39,1,2,5,3,3
943,2,9,14,49,39,1,2,5,3,3
944,2,9,26,49,39,1,3,1,3,3
945,2,9,28,49,39,1,3,1,3,3
946,2,9,21,49,39,1,2,11,3,3
947,2,9,18,49,39,1,2,1,3,3
948,2,9,29,49,39,1,2,1,3,3
949,2,9,49,49,39,1,2,2,3,3
950,2,9,33,49,39,1,3,1,3,3
951,2,9,41,49,39,1,2,1,3,3
952,2,9,18,49,39,1,2,1,3,3
953,2,9,6,49,39,1,3,1,3,3
954,2,9,43,49,39,1,2,1,3,3
955,2,9,48,49,39,1,2,1,3,3
956,2,9,37,49,39,1,3,1,3,3
957,2,9,42,49,39,1,2,5,3,3
958,2,9,46,49,39,1,2,5,3,3
959,2,9,33,49,39,1,2,11,3,3
960,2,9,5,49,39,1,3,1,3,3
961,2,9,54,49,39,1,2,11,3,3
962,2,9,40,49,39,1,2,5,3,3
963,2,9,44,49,39,1,2,8,3,3
964,2,9,33,49,39,1,3,5,3,3
965,2,9,10,49,39,1,2,5,3,3
966,2,9,24,49,39,1,3,11,3,3
967,3,9,42,49,36,1,2,1,3,3
968,3,9,41,49,36,1,2,1,3,3
969,3,9,35,49,36,1,3,1,3,3
970,3,9,24,49,36,1,3,1,3,3
971,3,9,29,49,36,1,3,1,3,3
972,3,9,53,49,36,1,2,1,3,3
973,3,9,32,49,36,1,3,1,3,3
974,3,9,34,49,36,1,2,5,3,3
975,3,9,24,49,36,1,3,1,3,3
976,3,9,31,49,36,1,3,9,3,3
977,3,9,10,49,36,1,3,1,3,3
978,3,9,20,49,36,1,3,1,3,3
979,3,9,23,49,36,1,3,1,3,3
980,3,9,41,49,36,1,2,1,3,3
981,3,9,28,49,36,1,3,1,3,3
982,3,9,1,49,36,1,3,1,3,3
983,3,9,51,49,36,1,2,1,3,3
984,3,9,51,49,36,1,2,1,3,3
985,3,9,27,49,36,1,3,11,3,3
986,3,9,28,49,36,1,3,5,3,3
987,3,9,19,49,36,1,3,1,3,3
988,3,9,30,49,36,1,3,1,3,3
989,3,9,31,49,36,1,3,1,3,3
990,3,9,31,49,36,1,3,1,3,3
991,3,9,29,49,36,1,3,5,3,3
992,3,9,16,49,36,1,3,5,3,3
993,3,9,23,49,36,1,3,1,3,3
994,3,9,47,49,36,1,2,1,3,3
995,3,9,30,49,36,1,3,1,3,3
996,3,9,14,49,36,1,1,1,3,3
997,3,9,24,49,36,1,2,1,3,3
998,3,9,28,49,36,1,3,1,3,3
999,3,9,11,49,36,1,1,1,3,3
1000,3,9,45,49,36,1,2,1,3,3
1001,3,9,29,49,36,1,2,1,3,3
1002,3,9,24,49,36,1,1,1,3,3
1003,3,9,52,49,36,1,2,11,3,3
1004,3,9,7,49,36,1,1,5,3,3
1005,3,9,25,49,36,1,3,1,3,3
1006,3,9,54,49,36,1,2,1,3,3
1007,3,9,6,49,36,1,1,5,3,3
1008,3,9,17,49,36,1,2,1,3,3
1009,3,9,14,49,36,1,1,5,3,3
1010,3,9,48,49,36,1,2,1,3,3
1011,3,9,37,49,36,1,2,1,3,3
1012,3,9,53,49,36,1,2,1,3,3
1013,3,9,21,49,36,1,3,11,3,3
1014,3,9,16,49,36,1,1,1,3,3
1015,1,10,11,18,28,0,3,1,1,3
1016,1,10,15,18,28,0,2,1,1,3
1017,1,10,42,18,28,0,3,1,1,3
1018,1,10,17,18,28,0,2,1,1,3
1019,1,10,30,18,28,1,3,11,1,3
1020,1,10,12,18,28,1,3,1,1,3
1021,1,10,14,18,28,0,2,1,1,3
1022,1,10,21,18,28,0,3,11,1,3
1023,1,10,3,18,28,1,1,11,1,3
1024,1,10,1,18,28,0,3,11,1,3
1025,1,10,40,18,28,1,2,9,1,3
1026,1,10,13,18,28,1,2,1,1,3
1027,1,10,31,18,28,1,3,11,1,3
1028,1,10,12,18,28,0,3,1,1,3
1029,1,10,2,18,28,1,3,1,1,3
1030,1,10,52,18,28,1,2,1,1,3
1031,1,10,23,18,28,1,2,1,1,3
1032,1,10,19,18,28,1,3,9,1,3
1033,1,10,19,18,28,1,1,1,1,3
1034,1,10,30,18,28,0,3,1,1,3
1035,1,10,38,18,28,0,2,1,1,3
1036,1,10,9,18,28,1,3,2,1,3
1037,1,10,42,18,28,1,2,1,1,3
1038,1,10,25,18,28,0,3,1,1,3
1039,1,10,24,18,28,0,3,1,1,3
1040,1,10,16,18,28,1,1,1,1,3
1041,1,10,39,18,28,1,3,11,1,3
1042,1,10,16,18,28,0,3,11,1,3
1043,1,10,14,18,28,1,1,1,1,3
1044,1,10,25,18,28,0,2,1,1,3
1045,1,10,10,18,28,0,1,9,1,3
1046,1,10,17,18,28,0,2,1,1,3
1047,1,10,13,18,28,1,1,1,1,3
1048,1,10,26,18,28,1,2,1,1,3
1049,1,10,31,18,28,1,3,1,1,3
1050,1,10,52,18,28,0,2,1,1,3
1051,1,10,33,18,28,1,3,1,1,3
1052,1,10,48,18,28,1,2,1,1,3
1053,1,10,42,18,28,0,2,7,1,3
1054,1,10,25,18,28,1,2,1,1,3
1055,1,10,13,18,28,1,1,1,1,3
1056,1,10,17,18,28,1,3,1,1,3
1057,1,10,27,18,28,0,2,1,1,3
1058,1,10,19,18,28,0,3,1,1,3
1059,1,10,13,18,28,0,3,7,1,3
1060,1,10,28,18,28,1,3,5,1,3
1061,1,10,10,18,28,0,3,1,1,3
1062,1,10,20,18,28,1,3,1,1,3
1063,1,10,40,18,28,1,2,1,1,3
1064,1,10,41,18,28,0,3,1,1,3
1065,1,10,36,18,28,1,2,1,1,3
1066,1,10,8,18,28,1,3,1,1,3
1067,1,10,20,18,28,0,3,1,1,3
1068,1,10,31,18,28,1,2,5,1,3
1069,1,10,27,18,28,1,3,1,1,3
1070,1,10,3,18,28,1,2,1,1,3
1071,1,10,9,18,28,0,2,1,1,3
1072,1,10,18,18,28,1,3,1,1,3
1073,1,10,38,18,28,1,3,1,1,3
1074,1,10,41,18,28,0,2,1,1,3
1075,1,10,24,18,28,1,1,11,1,3
1076,1,10,15,18,28,0,3,1,1,3
1077,1,10,27,18,28,1,2,1,1,3
1078,1,10,37,18,28,0,2,1,1,3
1079,1,10,21,18,28,0,3,1,1,3
1080,1,10,45,18,28,1,3,5,1,3
1081,1,10,15,18,28,0,3,1,1,3
1082,1,10,31,18,28,1,3,1,1,3
1083,1,10,20,18,28,0,3,2,1,3
1084,1,10,18,18,28,1,2,1,1,3
1085,1,10,39,18,28,1,2,1,1,3
1086,1,10,39,18,28,1,2,11,1,3
1087,1,10,31,18,28,1,3,7,1,3
1088,1,10,14,18,28,0,3,1,1,3
1089,1,10,17,18,28,0,3,1,1,3
1090,1,10,48,18,28,0,2,1,1,3
1091,1,10,2,18,28,0,1,1,1,3
1092,1,10,22,18,28,1,2,8,1,3
1093,1,10,21,18,28,0,3,1,1,3
1094,1,10,34,18,28,0,3,1,1,3
1095,1,10,41,18,28,1,3,1,1,3
1096,1,10,4,18,28,0,2,1,1,3
1097,1,10,17,18,28,0,3,1,1,3
1098,1,10,13,18,28,0,2,1,1,3
1099,1,10,29,18,28,1,3,1,1,3
1100,1,10,8,18,28,1,3,1,1,3
1101,1,10,21,18,28,0,3,1,1,3
1102,3,10,35,39,28,0,2,1,1,3
1103,3,10,24,39,28,1,1,11,1,3
1104,3,10,35,39,28,1,3,1,1,3
1105,3,10,27,39,28,0,3,1,1,3
1106,3,10,42,39,28,1,2,1,1,3
1107,3,10,1,39,28,1,1,11,1,3
1108,3,10,26,39,28,1,3,11,1,3
1109,3,10,22,39,28,1,2,1,1,3
1110,3,10,3,39,28,0,3,1,1,3
1111,3,10,42,39,28,0,3,1,1,3
1112,3,10,31,39,28,0,3,1,1,3
1113,3,10,53,39,28,1,2,1,1,3
1114,3,10,44,39,28,1,3,1,1,3
1115,3,10,52,39,28,0,2,1,1,3
1116,3,10,29,39,28,0,2,1,1,3
1117,3,10,34,39,28,1,2,11,1,3
1118,3,10,11,39,28,1,1,1,1,3
1119,3,10,27,39,28,0,3,1,1,3
1120,3,10,41,39,28,0,2,11,1,3
1121,3,10,20,39,28,1,1,11,1,3
1122,3,10,27,39,28,0,1,11,1,3
1123,3,10,7,39,28,1,3,11,1,3
1124,3,10,46,39,28,0,1,2,1,3
1125,3,10,12,39,28,1,3,1,1,3
1126,3,10,47,39,28,0,3,11,1,3
1127,3,10,41,39,28,1,2,1,1,3
1128,3,10,23,39,28,1,3,11,1,3
1129,3,10,38,39,28,1,2,1,1,3
1130,3,10,35,39,28,0,2,1,1,3
1131,3,10,14,39,28,0,2,1,1,3
1132,3,10,41,39,28,0,2,7,1,3
1133,3,10,45,39,28,0,2,1,1,3
1134,3,10,7,39,28,0,3,11,1,3
1135,3,10,22,39,28,1,2,11,1,3
1136,3,10,29,39,28,0,2,5,1,3
1137,3,10,37,39,28,1,2,11,1,3
1138,3,10,39,39,28,1,3,1,1,3
1139,3,10,52,39,28,0,2,11,1,3
1140,3,10,17,39,28,1,1,1,1,3
1141,3,10,49,39,28,0,2,1,1,3
1142,3,10,27,39,28,1,3,1,1,3
1143,3,10,15,39,28,0,1,5,1,3
1144,3,10,42,39,28,0,2,1,1,3
1145,3,10,44,39,28,0,3,11,1,3
1146,3,10,18,39,28,1,1,1,1,3
1147,3,10,2,39,28,0,1,9,1,3
1148,3,10,55,39,28,1,2,1,1,3
1149,3,10,48,39,28,0,3,7,1,3
1150,3,10,30,39,28,1,3,11,1,3
1151,3,10,56,39,28,0,2,11,1,3
1152,3,10,35,39,28,1,3,1,1,3
1153,3,10,22,39,28,1,3,1,1,3
1154,3,10,22,39,28,0,3,5,1,3
1155,3,10,10,39,28,0,3,1,1,3
1156,3,10,11,39,28,0,3,1,1,3
1157,3,10,2,39,28,0,1,1,1,3
1158,3,10,50,39,28,1,2,1,1,3
1159,3,10,21,39,28,0,2,11,1,3
1160,3,10,13,39,28,0,3,1,1,3
1161,3,10,13,39,28,0,1,11,1,3
1162,3,10,38,39,28,0,2,1,1,3
1163,3,10,44,39,28,1,3,1,1,3
1164,3,10,24,39,28,1,3,1,1,3
1165,3,10,19,39,28,1,3,1,1,3
1166,3,10,46,39,28,1,2,9,1,3
1167,3,10,2,39,28,0,1,1,1,3
1168,3,10,48,39,28,1,2,1,1,3
1169,3,10,22,39,28,1,3,1,1,3
1170,3,10,52,39,28,1,2,11,1,3
1171,3,10,9,39,28,1,3,5,1,3
1172,3,10,37,39,28,1,3,1,1,3
1173,3,10,38,39,28,1,2,11,1,3
1174,3,10,45,39,28,0,2,1,1,3
1175,3,10,33,39,28,1,2,1,1,3
1176,3,10,42,39,28,1,1,1,1,3
1177,3,10,45,39,28,1,2,1,1,3
1178,3,10,33,39,28,1,3,1,1,3
1179,3,10,32,39,28,1,3,1,1,3
1180,3,10,27,39,28,0,3,1,1,3
1181,3,10,30,39,28,1,3,7,1,3
1182,3,10,22,39,28,1,3,5,1,3
1183,3,10,47,39,28,0,2,1,1,3
1184,3,10,38,39,28,0,2,1,1,3
1185,3,10,25,39,28,0,1,7,1,3
1186,3,10,22,39,28,0,3,11,1,3
1187,3,10,23,39,28,1,3,11,1,3
1188,3,10,21,39,28,0,3,1,1,3
1189,3,10,26,39,28,1,3,1,1,3
1190,3,10,37,39,28,0,3,5,1,3
1191,3,10,28,39,28,1,3,1,1,3
1192,3,10,48,39,28,0,3,1,1,3
1193,3,10,8,39,28,0,3,1,1,3
1194,3,10,16,39,28,0,1,11,1,3
1195,3,10,43,39,28,1,3,11,1,3
1196,3,10,25,39,28,1,3,1,1,3
1197,1,11,18,28,28,1,3,11,1,2
1198,1,11,26,28,28,0,3,5,1,2
1199,1,11,45,28,28,0,2,1,1,2
1200,1,11,8,28,28,0,3,1,1,2
1201,1,11,38,28,28,0,2,1,1,2
1202,1,11,41,28,28,1,2,1,1,2
1203,1,11,12,28,28,0,3,1,1,2
1204,1,11,16,28,28,1,3,1,1,2
1205,1,11,5,28,28,0,1,5,1,2
1206,1,11,16,28,28,0,3,1,1,2
1207,1,11,9,28,28,1,3,1,1,2
1208,1,11,2,28,28,1,1,1,1,2
1209,1,11,22,28,28,1,3,1,1,2
1210,1,11,15,28,28,0,1,1,1,2
1211,1,11,9,28,28,1,3,1,1,2
1212,1,11,13,28,28,1,3,1,1,2
1213,1,11,29,28,28,1,2,1,1,2
1214,1,11,3,28,28,0,3,1,1,2
1215,1,11,29,28,28,1,3,1,1,2
1216,1,11,45,28,28,1,2,11,1,2
1217,1,11,14,28,28,0,3,1,1,2
1218,1,11,28,28,28,1,3,1,1,2
1219,1,11,8,28,28,1,3,1,1,2
1220,1,11,25,28,28,0,3,5,1,2
1221,1,11,16,28,28,1,3,1,1,2
1222,1,11,20,28,28,0,3,11,1,2
1223,1,11,1,28,28,1,1,1,1,2
1224,1,11,39,28,28,1,3,1,1,2
1225,1,11,24,28,28,0,2,1,1,2
1226,1,11,10,28,28,0,3,11,1,2
1227,1,11,20,28,28,0,2,1,1,2
1228,1,11,13,28,28,1,1,5,1,2
1229,1,11,23,28,28,0,2,1,1,2
1230,1,11,22,28,28,1,3,5,1,2
1231,1,11,16,28,28,1,3,1,1,2
1232,1,11,8,28,28,1,3,1,1,2
1233,1,11,30,28,28,1,2,1,1,2
1234,1,11,20,28,28,0,2,1,1,2
1235,1,11,12,28,28,1,3,1,1,2
1236,1,11,47,28,28,1,2,1,1,2
1237,1,11,26,28,28,0,2,1,1,2
1238,1,11,39,28,28,0,2,1,1,2
1239,1,11,3,28,28,1,3,1,1,2
1240,1,11,43,28,28,0,2,1,1,2
1241,1,11,10,28,28,0,3,1,1,2
1242,1,11,17,28,28,0,3,1,1,2
1243,1,11,17,28,28,1,3,5,1,2
1244,1,11,14,28,28,1,1,1,1,2
1245,1,11,17,28,28,0,3,1,1,2
1246,1,11,20,28,28,1,1,5,1,2
1247,1,11,29,28,28,1,3,1,1,2
1248,1,11,18,28,28,1,3,1,1,2
1249,1,11,24,28,28,1,2,1,1,2
1250,1,11,9,28,28,1,3,1,1,2
1251,1,11,12,28,28,1,3,5,1,2
1252,1,11,37,28,28,1,2,1,1,2
1253,1,11,11,28,28,1,1,1,1,2
